district,publish_date,rooms,area,price,price_per_sqm,floor,total_floors,year_built,house_type,metro_time,address,url,ceiling_height,has_elevator,is_renovated,id,property_category,property_type,has_ventilation,has_air_conditioning,parking_spaces,commercial_purpose,land_area,has_utilities,purpose,has_security,has_electricity
СВАО,2025-11-20,,1373.1,56109201,50000,7.0,9.0,1996.0,коммерческий,6,"г. Москва, СВАО, ул. Коммерческая, д. 32",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/proizvodstvennoe_pomeschenie_1373_m.2180026,3.0,,,avito_001488,коммерческая,производственное помещение,True,False,0.0,производственное помещение,,,,,
СВАО,2025-11-18,,530.0,30631172,50000,6.0,3.0,2023.0,коммерческий,16,"г. Москва, СВАО, ул. Коммерческая, д. 45",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/proizvodstvennoe_pomeschenie_529_m.1725443,3.7,,,avito_001489,коммерческая,производственное помещение,False,False,0.0,производственное помещение,,,,,
СВАО,2025-11-02,,820.5,46884396,50000,1.0,8.0,1985.0,коммерческий,12,"г. Москва, СВАО, ул. Коммерческая, д. 7",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/proizvodstvennoe_pomeschenie_820_m.8588864,4.0,,,avito_001490,коммерческая,производственное помещение,True,False,0.0,производственное помещение,,,,,
СВАО,2025-11-01,,0.0,2217714,0,4.0,9.0,2005.0,коммерческий,8,"г. Москва, СВАО, ул. Коммерческая, д. 41",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/gotovyy_biznes_0_m.3475270,2.8,,,avito_001491,коммерческая,готовый бизнес,False,False,0.0,готовый бизнес,,,,,
СВАО,2025-11-02,,0.0,5951363,0,8.0,9.0,2003.0,коммерческий,8,"г. Москва, СВАО, ул. Коммерческая, д. 12",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/gotovyy_biznes_0_m.9893606,2.8,,,avito_001492,коммерческая,готовый бизнес,False,False,0.0,готовый бизнес,,,,,
СВАО,2025-11-26,,0.0,757084,0,4.0,2.0,2016.0,коммерческий,3,"г. Москва, СВАО, ул. Коммерческая, д. 22",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/gotovyy_biznes_0_m.2388280,2.8,,,avito_001493,коммерческая,готовый бизнес,True,False,0.0,готовый бизнес,,,,,
СВАО,2025-11-11,,0.0,6880405,0,5.0,9.0,2018.0,коммерческий,24,"г. Москва, СВАО, ул. Коммерческая, д. 14",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/gotovyy_biznes_0_m.7990682,2.6,,,avito_001494,коммерческая,готовый бизнес,True,False,0.0,готовый бизнес,,,,,
СВАО,2025-11-06,,0.0,4957061,0,6.0,5.0,1982.0,коммерческий,7,"г. Москва, СВАО, ул. Коммерческая, д. 28",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/gotovyy_biznes_0_m.2856464,3.0,,,avito_001495,коммерческая,готовый бизнес,True,False,0.0,готовый бизнес,,,,,
СВАО,2025-11-26,,0.0,7033380,0,1.0,5.0,1987.0,коммерческий,19,"г. Москва, СВАО, ул. Коммерческая, д. 10",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/gotovyy_biznes_0_m.9870248,2.9,,,avito_001496,коммерческая,готовый бизнес,False,False,0.0,готовый бизнес,,,,,
СВАО,2025-11-13,,0.0,3658873,0,10.0,6.0,2015.0,коммерческий,7,"г. Москва, СВАО, ул. Коммерческая, д. 16",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/gotovyy_biznes_0_m.9542463,2.8,,,avito_001497,коммерческая,готовый бизнес,False,False,0.0,готовый бизнес,,,,,
СВАО,2025-11-25,,670.7,4189504,6246,,,,,33,"г. Москва, СВАО, земельный участок №546",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_670_sot.8613706,,,,avito_001498,земля,участок,,,,,670.7,True,ИЖС,,
СВАО,2025-11-22,,1252.7,6352192,5070,,,,,42,"г. Москва, СВАО, земельный участок №250",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1252_sot.8656567,,,,avito_001499,земля,участок,,,,,1252.7,False,ИЖС,,
СВАО,2025-11-16,,535.1,3343098,6248,,,,,34,"г. Москва, СВАО, земельный участок №396",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_535_sot.1931131,,,,avito_001500,земля,участок,,,,,535.1,True,ИЖС,,
СВАО,2025-11-09,,913.8,5151422,5637,,,,,29,"г. Москва, СВАО, земельный участок №78",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_913_sot.8640202,,,,avito_001501,земля,участок,,,,,913.8,False,ИЖС,,
СВАО,2025-11-13,,647.3,4042962,6245,,,,,10,"г. Москва, СВАО, земельный участок №161",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_647_sot.4652930,,,,avito_001502,земля,участок,,,,,647.3,True,коммерческое,,
СВАО,2025-11-29,,582.8,3175225,5447,,,,,11,"г. Москва, СВАО, земельный участок №463",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_582_sot.3754473,,,,avito_001503,земля,участок,,,,,582.8,False,сельскохозяйственное,,
СВАО,2025-11-10,,593.7,3974123,6693,,,,,32,"г. Москва, СВАО, земельный участок №892",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_593_sot.2669882,,,,avito_001504,земля,участок,,,,,593.7,True,ИЖС,,
СВАО,2025-11-27,,196.0,1092930,5575,,,,,23,"г. Москва, СВАО, земельный участок №256",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_196_sot.1493445,,,,avito_001505,земля,участок,,,,,196.0,False,ИЖС,,
СВАО,2025-11-12,,563.4,3008898,5340,,,,,29,"г. Москва, СВАО, земельный участок №47",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_563_sot.6207019,,,,avito_001506,земля,участок,,,,,563.4,True,ИЖС,,
СВАО,2025-11-17,,997.9,4360957,4370,,,,,16,"г. Москва, СВАО, земельный участок №789",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_997_sot.5054070,,,,avito_001507,земля,участок,,,,,997.9,False,сельскохозяйственное,,
СВАО,2025-11-28,,15.3,941196,61638,-3.0,5.0,2002.0,гаражный комплекс,20,"г. Москва, СВАО, гаражный кооператив №42",https://www.avito.ru/moskva/garazhi_i_mashinomesta/garazh.9664685,,,,avito_001508,прочая,гараж,,,,,,,,False,True
СВАО,2025-11-22,,28.8,900188,31277,-2.0,2.0,2006.0,гаражный комплекс,18,"г. Москва, СВАО, гаражный кооператив №2",https://www.avito.ru/moskva/garazhi_i_mashinomesta/garazh.4247577,,,,avito_001509,прочая,гараж,,,,,,,,False,True
СВАО,2025-11-20,,21.3,907853,42530,-2.0,1.0,1985.0,гаражный комплекс,19,"г. Москва, СВАО, гаражный кооператив №35",https://www.avito.ru/moskva/garazhi_i_mashinomesta/garazh.1013167,,,,avito_001510,прочая,гараж,,,,,,,,True,True
СВАО,2025-11-10,,18.3,1095456,59942,-1.0,2.0,2015.0,гаражный комплекс,6,"г. Москва, СВАО, гаражный кооператив №27",https://www.avito.ru/moskva/garazhi_i_mashinomesta/garazh.9504057,,,,avito_001511,прочая,гараж,,,,,,,,True,True
СВАО,2025-11-14,,22.3,948470,42588,-2.0,2.0,2020.0,гаражный комплекс,19,"г. Москва, СВАО, гаражный кооператив №36",https://www.avito.ru/moskva/garazhi_i_mashinomesta/garazh.9391292,,,,avito_001512,прочая,гараж,,,,,,,,False,True
СВАО,2025-10-31,,18.4,1032662,56008,2.0,2.0,1998.0,гаражный комплекс,10,"г. Москва, СВАО, гаражный кооператив №41",https://www.avito.ru/moskva/garazhi_i_mashinomesta/garazh.1688777,,,,avito_001513,прочая,гараж,,,,,,,,False,True
СВАО,2025-11-24,,16.6,1067819,64332,-3.0,2.0,1986.0,гаражный комплекс,11,"г. Москва, СВАО, гаражный кооператив №14",https://www.avito.ru/moskva/garazhi_i_mashinomesta/garazh.6759314,,,,avito_001514,прочая,гараж,,,,,,,,True,True
СВАО,2025-11-12,,26.7,1010132,37858,0.0,4.0,1994.0,гаражный комплекс,11,"г. Москва, СВАО, гаражный кооператив №2",https://www.avito.ru/moskva/garazhi_i_mashinomesta/garazh.5197984,,,,avito_001515,прочая,гараж,,,,,,,,False,True
СВАО,2025-11-09,,,465314,0,2.0,3.0,2015.0,паркинг,6,"г. Москва, СВАО, паркинг №43",https://www.avito.ru/moskva/garazhi_i_mashinomesta/mashinomesto.9411088,,,,avito_001516,прочая,машиноместо,,,,,,,,True,True
СВАО,2025-11-25,,,522811,0,0.0,5.0,1988.0,паркинг,19,"г. Москва, СВАО, паркинг №37",https://www.avito.ru/moskva/garazhi_i_mashinomesta/mashinomesto.3682196,,,,avito_001517,прочая,машиноместо,,,,,,,,False,True
СВАО,2025-11-16,,,510025,0,-3.0,5.0,2003.0,паркинг,10,"г. Москва, СВАО, паркинг №42",https://www.avito.ru/moskva/garazhi_i_mashinomesta/mashinomesto.9038313,,,,avito_001518,прочая,машиноместо,,,,,,,,False,True
СВАО,2025-11-08,,,523125,0,3.0,1.0,2023.0,паркинг,6,"г. Москва, СВАО, паркинг №13",https://www.avito.ru/moskva/garazhi_i_mashinomesta/mashinomesto.7154153,,,,avito_001519,прочая,машиноместо,,,,,,,,True,True
СВАО,2025-11-12,,,526974,0,-1.0,3.0,2011.0,паркинг,12,"г. Москва, СВАО, паркинг №39",https://www.avito.ru/moskva/garazhi_i_mashinomesta/mashinomesto.2228103,,,,avito_001520,прочая,машиноместо,,,,,,,,True,True
СВАО,2025-11-14,,,547541,0,1.0,1.0,2008.0,паркинг,15,"г. Москва, СВАО, паркинг №38",https://www.avito.ru/moskva/garazhi_i_mashinomesta/mashinomesto.2001894,,,,avito_001521,прочая,машиноместо,,,,,,,,True,True
СВАО,2025-11-07,,,507356,0,2.0,3.0,2006.0,паркинг,18,"г. Москва, СВАО, паркинг №2",https://www.avito.ru/moskva/garazhi_i_mashinomesta/mashinomesto.9714427,,,,avito_001522,прочая,машиноместо,,,,,,,,False,True
ВАО,2025-11-23,1.0,93.7,10470651,111695,5.0,11.0,1977.0,панельный,30,"г. Москва, ВАО, ул. Примерная, д. 76",https://www.avito.ru/moskva/kvartira/1_k._93_m_5_11_et.4242660,2.4,True,False,avito_001523,жилая,квартира,,,,,,,,,
ВАО,2025-11-02,3.0,90.1,16431710,182331,22.0,22.0,1972.0,монолитный,5,"г. Москва, ВАО, ул. Примерная, д. 26",https://www.avito.ru/moskva/kvartira/3_k._90_m_22_22_et.5342326,2.6,False,False,avito_001524,жилая,квартира,,,,,,,,,
ВАО,2025-11-04,4.0,66.0,14761874,223511,12.0,15.0,1977.0,монолитный,9,"г. Москва, ВАО, ул. Примерная, д. 79",https://www.avito.ru/moskva/kvartira/4_k._66_m_12_15_et.3084012,2.2,True,True,avito_001525,жилая,квартира,,,,,,,,,
ВАО,2025-11-27,3.0,87.8,12870535,146587,7.0,18.0,1961.0,панельный,7,"г. Москва, ВАО, ул. Примерная, д. 74",https://www.avito.ru/moskva/kvartira/3_k._87_m_7_18_et.5804857,2.6,True,False,avito_001526,жилая,квартира,,,,,,,,,
ВАО,2025-11-23,3.0,83.1,12722449,153163,12.0,20.0,1961.0,панельный,26,"г. Москва, ВАО, ул. Примерная, д. 63",https://www.avito.ru/moskva/kvartira/3_k._83_m_12_20_et.8524157,2.8,True,False,avito_001527,жилая,квартира,,,,,,,,,
ВАО,2025-11-08,2.0,56.9,9559946,168080,23.0,23.0,2008.0,монолитный,11,"г. Москва, ВАО, ул. Примерная, д. 67",https://www.avito.ru/moskva/kvartira/2_k._56_m_23_23_et.8918277,2.6,True,False,avito_001528,жилая,квартира,,,,,,,,,
ВАО,2025-11-10,4.0,107.8,18533345,171984,16.0,16.0,1990.0,панельный,16,"г. Москва, ВАО, ул. Примерная, д. 59",https://www.avito.ru/moskva/kvartira/4_k._107_m_16_16_et.5415962,2.8,False,False,avito_001529,жилая,квартира,,,,,,,,,
ВАО,2025-11-08,4.0,84.5,18898408,223776,7.0,23.0,1982.0,кирпичный,6,"г. Москва, ВАО, ул. Примерная, д. 22",https://www.avito.ru/moskva/kvartira/4_k._84_m_7_23_et.8232294,2.3,False,True,avito_001530,жилая,квартира,,,,,,,,,
ВАО,2025-11-20,3.0,64.0,13273069,207309,9.0,23.0,2021.0,панельный,13,"г. Москва, ВАО, ул. Примерная, д. 91",https://www.avito.ru/moskva/kvartira/3_k._64_m_9_23_et.7669745,3.1,True,True,avito_001531,жилая,квартира,,,,,,,,,
ВАО,2025-11-25,2.0,80.0,12556837,156963,17.0,20.0,1984.0,блочный,8,"г. Москва, ВАО, ул. Примерная, д. 19",https://www.avito.ru/moskva/kvartira/2_k._79_m_17_20_et.3599457,2.7,True,True,avito_001532,жилая,квартира,,,,,,,,,
ВАО,2025-11-06,1.0,65.9,8191746,124349,24.0,24.0,1960.0,панельный,17,"г. Москва, ВАО, ул. Примерная, д. 90",https://www.avito.ru/moskva/kvartira/1_k._65_m_24_24_et.1723862,2.8,False,False,avito_001533,жилая,квартира,,,,,,,,,
ВАО,2025-11-04,4.0,112.3,22861979,203625,18.0,18.0,1991.0,кирпичный,15,"г. Москва, ВАО, ул. Примерная, д. 73",https://www.avito.ru/moskva/kvartira/4_k._112_m_18_18_et.2462890,3.0,True,False,avito_001534,жилая,квартира,,,,,,,,,
ВАО,2025-11-25,2.0,69.0,11221253,162527,16.0,16.0,2009.0,блочный,12,"г. Москва, ВАО, ул. Примерная, д. 38",https://www.avito.ru/moskva/kvartira/2_k._69_m_16_16_et.4352875,2.5,True,True,avito_001535,жилая,квартира,,,,,,,,,
ВАО,2025-11-11,2.0,76.2,12256773,160945,10.0,12.0,1991.0,монолитный,19,"г. Москва, ВАО, ул. Примерная, д. 39",https://www.avito.ru/moskva/kvartira/2_k._76_m_10_12_et.4817662,2.7,False,True,avito_001536,жилая,квартира,,,,,,,,,
ВАО,2025-11-15,1.0,83.5,11831871,141662,21.0,21.0,1997.0,блочный,24,"г. Москва, ВАО, ул. Примерная, д. 58",https://www.avito.ru/moskva/kvartira/1_k._83_m_21_21_et.3470369,2.5,True,True,avito_001537,жилая,квартира,,,,,,,,,
ВАО,2025-11-17,4.0,71.3,14108947,197993,14.0,14.0,1985.0,кирпичный,16,"г. Москва, ВАО, ул. Примерная, д. 68",https://www.avito.ru/moskva/kvartira/4_k._71_m_14_14_et.5975230,3.2,True,False,avito_001538,жилая,квартира,,,,,,,,,
ВАО,2025-11-14,1.0,78.6,9332436,118668,11.0,11.0,1986.0,панельный,21,"г. Москва, ВАО, ул. Примерная, д. 92",https://www.avito.ru/moskva/kvartira/1_k._78_m_11_11_et.9723468,2.3,False,False,avito_001539,жилая,квартира,,,,,,,,,
ВАО,2025-11-15,4.0,67.2,10965922,163252,16.0,19.0,1996.0,кирпичный,30,"г. Москва, ВАО, ул. Примерная, д. 93",https://www.avito.ru/moskva/kvartira/4_k._67_m_16_19_et.7609107,2.8,True,False,avito_001540,жилая,квартира,,,,,,,,,
ВАО,2025-11-21,4.0,103.9,19822506,190873,20.0,22.0,1967.0,блочный,21,"г. Москва, ВАО, ул. Примерная, д. 16",https://www.avito.ru/moskva/kvartira/4_k._103_m_20_22_et.5038638,2.5,False,False,avito_001541,жилая,квартира,,,,,,,,,
ВАО,2025-11-27,1.0,81.7,10348529,126738,24.0,24.0,1973.0,кирпичный,28,"г. Москва, ВАО, ул. Примерная, д. 80",https://www.avito.ru/moskva/kvartira/1_k._81_m_24_24_et.3471583,2.4,True,False,avito_001542,жилая,квартира,,,,,,,,,
ВАО,2025-11-16,1.0,44.0,6506937,147805,8.0,18.0,1970.0,панельный,19,"г. Москва, ВАО, ул. Примерная, д. 7",https://www.avito.ru/moskva/kvartira/1_k._44_m_8_18_et.6744120,2.7,False,False,avito_001543,жилая,квартира,,,,,,,,,
ВАО,2025-11-04,1.0,74.6,9405825,126161,25.0,25.0,1967.0,кирпичный,19,"г. Москва, ВАО, ул. Примерная, д. 67",https://www.avito.ru/moskva/kvartira/1_k._74_m_25_25_et.5835367,2.6,False,False,avito_001544,жилая,квартира,,,,,,,,,
ВАО,2025-11-22,3.0,99.7,17383886,174448,3.0,16.0,2012.0,кирпичный,12,"г. Москва, ВАО, ул. Примерная, д. 75",https://www.avito.ru/moskva/kvartira/3_k._99_m_3_16_et.4032019,2.8,False,True,avito_001545,жилая,квартира,,,,,,,,,
ВАО,2025-11-15,4.0,110.9,19414790,175126,13.0,13.0,1971.0,монолитный,28,"г. Москва, ВАО, ул. Примерная, д. 10",https://www.avito.ru/moskva/kvartira/4_k._110_m_13_13_et.4494874,2.8,True,True,avito_001546,жилая,квартира,,,,,,,,,
ВАО,2025-10-31,3.0,34.4,5015595,145657,10.0,10.0,2008.0,кирпичный,17,"г. Москва, ВАО, ул. Примерная, д. 33",https://www.avito.ru/moskva/kvartira/3_k._34_m_10_10_et.1545570,2.6,True,False,avito_001547,жилая,квартира,,,,,,,,,
ВАО,2025-11-03,4.0,64.3,12606363,196134,14.0,14.0,1977.0,блочный,20,"г. Москва, ВАО, ул. Примерная, д. 67",https://www.avito.ru/moskva/kvartira/4_k._64_m_14_14_et.3254353,2.6,True,False,avito_001548,жилая,квартира,,,,,,,,,
ВАО,2025-11-23,3.0,60.2,8609754,142959,25.0,25.0,2023.0,блочный,25,"г. Москва, ВАО, ул. Примерная, д. 7",https://www.avito.ru/moskva/kvartira/3_k._60_m_25_25_et.1351719,2.7,False,True,avito_001549,жилая,квартира,,,,,,,,,
ВАО,2025-11-19,3.0,92.7,14716863,158821,9.0,18.0,1968.0,блочный,5,"г. Москва, ВАО, ул. Примерная, д. 35",https://www.avito.ru/moskva/kvartira/3_k._92_m_9_18_et.7711415,2.7,True,True,avito_001550,жилая,квартира,,,,,,,,,
ВАО,2025-11-10,1.0,67.2,8891793,132250,1.0,17.0,2012.0,кирпичный,12,"г. Москва, ВАО, ул. Примерная, д. 47",https://www.avito.ru/moskva/kvartira/1_k._67_m_1_17_et.9271196,2.7,True,False,avito_001551,жилая,квартира,,,,,,,,,
ВАО,2025-11-08,3.0,100.3,16417630,163736,21.0,21.0,1984.0,панельный,24,"г. Москва, ВАО, ул. Примерная, д. 91",https://www.avito.ru/moskva/kvartira/3_k._100_m_21_21_et.2951237,3.1,False,True,avito_001552,жилая,квартира,,,,,,,,,
ВАО,2025-11-12,3.0,64.8,10769852,166149,7.0,23.0,2021.0,кирпичный,24,"г. Москва, ВАО, ул. Примерная, д. 27",https://www.avito.ru/moskva/kvartira/3_k._64_m_7_23_et.6740801,2.6,True,True,avito_001553,жилая,квартира,,,,,,,,,
ВАО,2025-11-12,4.0,78.3,18176901,232259,19.0,19.0,1988.0,панельный,15,"г. Москва, ВАО, ул. Примерная, д. 59",https://www.avito.ru/moskva/kvartira/4_k._78_m_19_19_et.1345103,2.6,False,False,avito_001554,жилая,квартира,,,,,,,,,
ВАО,2025-11-12,2.0,99.0,14046104,141911,3.0,11.0,2014.0,блочный,15,"г. Москва, ВАО, ул. Примерная, д. 14",https://www.avito.ru/moskva/kvartira/2_k._98_m_3_11_et.1946797,2.9,True,True,avito_001555,жилая,квартира,,,,,,,,,
ВАО,2025-11-16,2.0,64.1,9875351,154133,2.0,12.0,1974.0,монолитный,22,"г. Москва, ВАО, ул. Примерная, д. 37",https://www.avito.ru/moskva/kvartira/2_k._64_m_2_12_et.9565826,3.1,False,False,avito_001556,жилая,квартира,,,,,,,,,
ВАО,2025-11-02,4.0,62.9,11409117,181502,6.0,8.0,2007.0,блочный,21,"г. Москва, ВАО, ул. Примерная, д. 85",https://www.avito.ru/moskva/kvartira/4_k._62_m_6_8_et.5587807,2.9,False,False,avito_001557,жилая,квартира,,,,,,,,,
ВАО,2025-11-06,1.0,88.1,12419165,140959,7.0,17.0,2010.0,кирпичный,28,"г. Москва, ВАО, ул. Примерная, д. 79",https://www.avito.ru/moskva/kvartira/1_k._88_m_7_17_et.8871004,2.7,True,True,avito_001558,жилая,квартира,,,,,,,,,
ВАО,2025-11-01,1.0,50.8,6423226,126536,7.0,7.0,2003.0,монолитный,23,"г. Москва, ВАО, ул. Примерная, д. 45",https://www.avito.ru/moskva/kvartira/1_k._50_m_7_7_et.5095208,2.8,False,False,avito_001559,жилая,квартира,,,,,,,,,
ВАО,2025-11-27,4.0,77.9,15336562,196904,23.0,23.0,1970.0,кирпичный,25,"г. Москва, ВАО, ул. Примерная, д. 8",https://www.avito.ru/moskva/kvartira/4_k._77_m_23_23_et.8730471,2.9,True,False,avito_001560,жилая,квартира,,,,,,,,,
ВАО,2025-11-06,3.0,73.4,13419894,182745,16.0,23.0,1970.0,панельный,12,"г. Москва, ВАО, ул. Примерная, д. 33",https://www.avito.ru/moskva/kvartira/3_k._73_m_16_23_et.2331423,2.8,False,False,avito_001561,жилая,квартира,,,,,,,,,
ВАО,2025-11-18,2.0,78.5,14301244,182112,24.0,24.0,2008.0,блочный,16,"г. Москва, ВАО, ул. Примерная, д. 68",https://www.avito.ru/moskva/kvartira/2_k._78_m_24_24_et.4993976,2.6,False,False,avito_001562,жилая,квартира,,,,,,,,,
ВАО,2025-11-22,2.0,59.7,9572129,160324,3.0,8.0,1972.0,панельный,30,"г. Москва, ВАО, ул. Примерная, д. 58",https://www.avito.ru/moskva/kvartira/2_k._59_m_3_8_et.1569374,2.7,False,False,avito_001563,жилая,квартира,,,,,,,,,
ВАО,2025-11-06,4.0,67.5,15216447,225491,21.0,21.0,2020.0,монолитный,26,"г. Москва, ВАО, ул. Примерная, д. 89",https://www.avito.ru/moskva/kvartira/4_k._67_m_21_21_et.7141773,3.0,True,False,avito_001564,жилая,квартира,,,,,,,,,
ВАО,2025-11-28,2.0,86.2,14051578,162919,18.0,18.0,1986.0,блочный,8,"г. Москва, ВАО, ул. Примерная, д. 16",https://www.avito.ru/moskva/kvartira/2_k._86_m_18_18_et.2050875,2.8,False,True,avito_001565,жилая,квартира,,,,,,,,,
ВАО,2025-11-20,3.0,69.1,10673989,154565,10.0,21.0,1960.0,панельный,15,"г. Москва, ВАО, ул. Примерная, д. 15",https://www.avito.ru/moskva/kvartira/3_k._69_m_10_21_et.7492134,2.5,True,True,avito_001566,жилая,квартира,,,,,,,,,
ВАО,2025-11-05,1.0,77.8,11249854,144525,21.0,21.0,1988.0,блочный,8,"г. Москва, ВАО, ул. Примерная, д. 79",https://www.avito.ru/moskva/kvartira/1_k._77_m_21_21_et.6907948,2.8,False,False,avito_001567,жилая,квартира,,,,,,,,,
ВАО,2025-11-21,3.0,61.3,11858974,193502,2.0,23.0,1961.0,панельный,10,"г. Москва, ВАО, ул. Примерная, д. 19",https://www.avito.ru/moskva/kvartira/3_k._61_m_2_23_et.6665303,2.6,False,False,avito_001568,жилая,квартира,,,,,,,,,
ВАО,2025-11-17,1.0,51.9,7338463,141297,24.0,24.0,1979.0,блочный,25,"г. Москва, ВАО, ул. Примерная, д. 96",https://www.avito.ru/moskva/kvartira/1_k._51_m_24_24_et.2005002,2.7,True,False,avito_001569,жилая,квартира,,,,,,,,,
ВАО,2025-11-03,4.0,73.6,14227014,193288,13.0,16.0,1994.0,монолитный,11,"г. Москва, ВАО, ул. Примерная, д. 7",https://www.avito.ru/moskva/kvartira/4_k._73_m_13_16_et.3460999,2.7,False,False,avito_001570,жилая,квартира,,,,,,,,,
ВАО,2025-11-05,3.0,69.2,10700521,154688,17.0,21.0,2009.0,панельный,26,"г. Москва, ВАО, ул. Примерная, д. 73",https://www.avito.ru/moskva/kvartira/3_k._69_m_17_21_et.8506991,2.6,True,True,avito_001571,жилая,квартира,,,,,,,,,
ВАО,2025-11-08,2.0,68.9,10974911,159312,7.0,9.0,1991.0,блочный,20,"г. Москва, ВАО, ул. Примерная, д. 44",https://www.avito.ru/moskva/kvartira/2_k._68_m_7_9_et.7509297,3.0,True,True,avito_001572,жилая,квартира,,,,,,,,,
ВАО,2025-11-23,1.0,94.7,14749472,155802,6.0,13.0,1998.0,блочный,19,"г. Москва, ВАО, ул. Примерная, д. 95",https://www.avito.ru/moskva/kvartira/1_k._94_m_6_13_et.6405415,2.7,False,False,avito_001573,жилая,квартира,,,,,,,,,
ВАО,2025-11-26,3.0,76.2,15582817,204508,4.0,19.0,2022.0,монолитный,30,"г. Москва, ВАО, ул. Примерная, д. 22",https://www.avito.ru/moskva/kvartira/3_k._76_m_4_19_et.7166605,2.5,False,False,avito_001574,жилая,квартира,,,,,,,,,
ВАО,2025-11-20,2.0,92.1,12202596,132502,17.0,23.0,1965.0,панельный,5,"г. Москва, ВАО, ул. Примерная, д. 31",https://www.avito.ru/moskva/kvartira/2_k._92_m_17_23_et.2671023,2.6,False,True,avito_001575,жилая,квартира,,,,,,,,,
ВАО,2025-11-15,2.0,77.5,11375287,146767,16.0,16.0,2009.0,панельный,22,"г. Москва, ВАО, ул. Примерная, д. 42",https://www.avito.ru/moskva/kvartira/2_k._77_m_16_16_et.9105043,2.8,True,False,avito_001576,жилая,квартира,,,,,,,,,
ВАО,2025-11-25,4.0,73.3,13384844,182609,25.0,25.0,1961.0,кирпичный,24,"г. Москва, ВАО, ул. Примерная, д. 94",https://www.avito.ru/moskva/kvartira/4_k._73_m_25_25_et.2536990,2.7,True,True,avito_001577,жилая,квартира,,,,,,,,,
ВАО,2025-11-06,2.0,90.3,16420697,181915,16.0,16.0,2017.0,панельный,8,"г. Москва, ВАО, ул. Примерная, д. 4",https://www.avito.ru/moskva/kvartira/2_k._90_m_16_16_et.7995324,2.9,True,False,avito_001578,жилая,квартира,,,,,,,,,
ВАО,2025-11-29,1.0,83.9,12412042,147881,12.0,23.0,1965.0,монолитный,19,"г. Москва, ВАО, ул. Примерная, д. 52",https://www.avito.ru/moskva/kvartira/1_k._83_m_12_23_et.8979929,2.6,True,False,avito_001579,жилая,квартира,,,,,,,,,
ВАО,2025-11-07,4.0,72.6,12972391,178740,4.0,17.0,1985.0,блочный,15,"г. Москва, ВАО, ул. Примерная, д. 25",https://www.avito.ru/moskva/kvartira/4_k._72_m_4_17_et.9049261,2.6,True,False,avito_001580,жилая,квартира,,,,,,,,,
ВАО,2025-11-27,1.0,95.3,15312819,160737,21.0,21.0,1991.0,кирпичный,12,"г. Москва, ВАО, ул. Примерная, д. 40",https://www.avito.ru/moskva/kvartira/1_k._95_m_21_21_et.6615739,2.9,True,False,avito_001581,жилая,квартира,,,,,,,,,
ВАО,2025-11-24,2.0,93.2,14087719,151184,7.0,21.0,2004.0,панельный,25,"г. Москва, ВАО, ул. Примерная, д. 32",https://www.avito.ru/moskva/kvartira/2_k._93_m_7_21_et.5807311,2.6,False,False,avito_001582,жилая,квартира,,,,,,,,,
ВАО,2025-11-12,3.0,72.0,14897690,206927,18.0,18.0,1970.0,блочный,5,"г. Москва, ВАО, ул. Примерная, д. 23",https://www.avito.ru/moskva/kvartira/3_k._71_m_18_18_et.7760938,2.7,True,True,avito_001583,жилая,квартира,,,,,,,,,
ВАО,2025-11-15,1.0,64.9,9652859,148834,12.0,12.0,2019.0,панельный,28,"г. Москва, ВАО, ул. Примерная, д. 5",https://www.avito.ru/moskva/kvartira/1_k._64_m_12_12_et.4614143,2.5,True,True,avito_001584,жилая,квартира,,,,,,,,,
ВАО,2025-11-22,2.0,98.4,14935151,151808,21.0,21.0,2003.0,панельный,12,"г. Москва, ВАО, ул. Примерная, д. 9",https://www.avito.ru/moskva/kvartira/2_k._98_m_21_21_et.1588117,2.4,True,True,avito_001585,жилая,квартира,,,,,,,,,
ВАО,2025-11-15,3.0,62.4,9015717,144503,10.0,10.0,1978.0,монолитный,5,"г. Москва, ВАО, ул. Примерная, д. 63",https://www.avito.ru/moskva/kvartira/3_k._62_m_10_10_et.6873943,2.8,True,True,avito_001586,жилая,квартира,,,,,,,,,
